Version,Post_Variable,Feature,Mutual_Information,Abs_Pearson,Combined_Score,Prevalencia_Post
target_d_v2_hosp,target,Dx Preoperatorio Code_Z,0.0011078365373962118,0.07669749490216697,0.02378473404682744,0.2769
target_d_v2_hosp,target,Examen_Hemoglobina(g/dl),0.0023056900388769286,0.07273672646073938,0.023435000965435663,0.2769
target_d_v2_hosp,target,IMC,0.0,0.07711312110027865,0.023133936330083597,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_H,0.002218864622834271,0.07143543732384118,0.022983836433136343,0.2769
target_d_v2_hosp,target,Grupo Sanguíneo_Sin Dato,0.005393857194650131,0.06322584187494885,0.02274345259873975,0.2769
target_d_v2_hosp,target,RH_Sin Dato,0.003494045078325847,0.06251390072566729,0.021200001772528277,0.2769
target_d_v2_hosp,target,Estado Nutricional_encoded,0.0019372673725541745,0.0616489825962657,0.019850781939667633,0.2769
target_d_v2_hosp,target,Grupo Sanguíneo_O,0.006796464473791897,0.04928208590719599,0.019542150903813123,0.2769
target_d_v2_hosp,target,RH_Positivo,0.0007681052540553512,0.05768846639672281,0.017844213596855587,0.2769
target_d_v2_hosp,target,Antecedente renales_litiasis,0.004672338618608496,0.04550067901276182,0.016920840736854494,0.2769
target_d_v2_hosp,target,Puntaje Mallampati,0.002638094716247208,0.047051737176494926,0.015962187454321524,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_general,0.00277548606193867,0.04549188444861721,0.01559040557794223,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_hta,0.005618037368699813,0.038115408932136864,0.015367248837730928,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_NO ENCONTRADO,0.0025226977661771954,0.04516423244112334,0.015315158168661037,0.2769
target_d_v2_hosp,target,Antecedente endocrinológicos_negativo,0.0064318289572635745,0.03477376859920483,0.01493441084984595,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_G,0.0030106746194495937,0.04208787493304076,0.014733834713526944,0.2769
target_d_v2_hosp,target,Tensión Arterial Media (mm/Hg),0.00395535841545791,0.03884145963243569,0.014421188780551243,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_negativo,0.00426878910281725,0.03781180804267841,0.014331694784775598,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _transfusiones,0.0004968165187217988,0.04638022211097839,0.014261838196398776,0.2769
target_d_v2_hosp,target,Anestesia previa_sedacion,0.008258902870238005,0.027399694428275563,0.014001140337649272,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_sin dato,0.0009965565277030297,0.04393644356525566,0.013878522638968818,0.2769
target_d_v2_hosp,target,Abdomen_normal,0.0010278976904798398,0.04324447269213408,0.013692870190976111,0.2769
target_d_v2_hosp,target,Grupo Sanguíneo_A,0.00493213068191678,0.033959658179479706,0.013640388931185658,0.2769
target_d_v2_hosp,target,Antecedente renales_infeccion urinaria,0.0026420911456035423,0.035796804793341346,0.012588505239924882,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_S,0.0,0.041444433427202096,0.012433330028160628,0.2769
target_d_v2_hosp,target,predicted_label_proc_encoded,0.0010176895776845551,0.038848928729768924,0.012367061323309865,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _aspirina,0.0010315253562565019,0.03870668528994006,0.01233407333636157,0.2769
target_d_v2_hosp,target,Examen_PT (INR),0.0016444461527369558,0.037009962567608155,0.012254101077198315,0.2769
target_d_v2_hosp,target,Prótesis Dental_movil,0.0,0.04018890776668724,0.012056672330006171,0.2769
target_d_v2_hosp,target,Abdomen_otro,0.0026194438266748943,0.03250104702565352,0.01158392478636848,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_D,0.0,0.038045466641245376,0.011413639992373612,0.2769
target_d_v2_hosp,target,Tensión Arterial Sistólica (mm/Hg),0.0,0.037966822249376184,0.011390046674812854,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_G,0.0,0.03638381250576873,0.010915143751730617,0.2769
target_d_v2_hosp,target,anio,0.0,0.03525536945661542,0.010576610836984626,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_NO ENCONTRADO,0.0023797188199641273,0.02931410936678559,0.010460035984010565,0.2769
target_d_v2_hosp,target,Prótesis Dental_no,0.006088829235455728,0.020597413507763767,0.01044140451714814,0.2769
target_d_v2_hosp,target,Condición_embarazo actual,0.0,0.03451558043576232,0.010354674130728695,0.2769
target_d_v2_hosp,target,Sistema Nervioso_Sin dato,0.00048463605578730196,0.03302497172965269,0.010246736757946918,0.2769
target_d_v2_hosp,target,Peso (Kg),0.00016982182000746526,0.0337389161171005,0.010240550109135374,0.2769
target_d_v2_hosp,target,Abdomen_distension,0.004063728445517389,0.024181209252822414,0.010098972687708896,0.2769
target_d_v2_hosp,target,Sistema Nervioso_normal,0.0,0.03354505115690302,0.010063515347070905,0.2769
target_d_v2_hosp,target,Antecedente endocrinológicos_diabetes,0.0,0.0334491830774507,0.010034754923235209,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_K,2.5091246925956767e-05,0.032972758719142944,0.009909391488591053,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_C,0.0,0.03260105626562466,0.009780316879687397,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_Q,0.0008222980563850069,0.030219215021907136,0.009641373146041646,0.2769
target_d_v2_hosp,target,Tensión Arterial Diastólica (mm/Hg),0.0012278224141828442,0.029230850077724562,0.00962873071324536,0.2769
target_d_v2_hosp,target,Abdomen_masas,0.0025104468075780595,0.025959004117184648,0.009545014000460036,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_E,0.0,0.03167090052695488,0.009501270158086463,0.2769
target_d_v2_hosp,target,Antecedente gastrointestinales_rge,0.0,0.03159982192218754,0.009479946576656262,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_P,0.0,0.031441026496689485,0.009432307949006844,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_neuropatia,0.004069068450736513,0.021252853746964864,0.009224204039605017,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_P,0.004529737654737298,0.019199077877576135,0.00893053972158895,0.2769
target_d_v2_hosp,target,score_proc_ant_critical,0.00482858601081082,0.01773719984185522,0.008701170160124139,0.2769
target_d_v2_hosp,target,Anestesia previa_espinal,0.0028976831817910664,0.021527508918943634,0.008486630902936837,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_E,0.0,0.028168599761776866,0.00845057992853306,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_V,0.0016761281821102703,0.02297129389340868,0.008064677895499793,0.2769
target_d_v2_hosp,target,Examen_Plaquetas (ml),0.002280492474292295,0.021321059842011946,0.00799266268460819,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_neoplasia,0.002829962050688417,0.020018789512865547,0.007986610289341556,0.2769
target_d_v2_hosp,target,Anestesia previa_conductiva,0.0,0.02652269333491027,0.007956808000473081,0.2769
target_d_v2_hosp,target,Talla (cm),0.005535175797976466,0.012544834089225935,0.007638073285351306,0.2769
target_d_v2_hosp,target,Color de Piel_ictericia,0.001263490159561842,0.02243991697405564,0.007616418203909981,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_Q,0.0020669104702883967,0.02024125312487975,0.007519213266665803,0.2769
target_d_v2_hosp,target,Sistema cardiovascular_normal,0.004305909312936951,0.014321183657271322,0.007310491616237261,0.2769
target_d_v2_hosp,target,Color de Piel_normal,0.00411669158834993,0.014526306125596956,0.007239575949524037,0.2769
target_d_v2_hosp,target,Antecedente endocrinológicos_obesidad,0.0,0.023995321105556605,0.007198596331666981,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_L,0.004352086039029146,0.013472840499794731,0.007088312377258822,0.2769
target_d_v2_hosp,target,score_proc_ant_low_severity,0.005033530919263729,0.01130277027033255,0.006914302724584375,0.2769
target_d_v2_hosp,target,Alérgeno_med_gastrointestinal,0.0023689692934265594,0.017519332991677312,0.0069140784029017854,0.2769
target_d_v2_hosp,target,score_proc_ant_moderate_severity,0.004563860190970992,0.012098446029868561,0.006824235942640262,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_F,0.002835051088625251,0.016094403918213956,0.006812856937501862,0.2769
target_d_v2_hosp,target,score_proc_ant_high_severity,0.00376337886488165,0.01374136106117614,0.006756773523769997,0.2769
target_d_v2_hosp,target,Sistema Respiratorio_disnea,0.003175102329268542,0.014936510761727272,0.00670352485900616,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_L,0.004259255265731898,0.012316467478560408,0.006676418929580451,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_trastorno psiquiatrico,0.0009166349162994525,0.019964705355358568,0.006631056048017187,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_B,0.0,0.02183614360808798,0.0065508430824263945,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_J,0.0,0.021434058877702788,0.006430217663310836,0.2769
target_d_v2_hosp,target,RH_Negativo,0.0,0.020776459001042476,0.006232937700312743,0.2769
target_d_v2_hosp,target,Condición_ninguna,0.003073333338672768,0.013499221300650673,0.006201099727266139,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _anticoagulantes,0.0024789595987484425,0.01486508538670046,0.006194797335134047,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _anemia,0.0,0.020287373673682066,0.00608621210210462,0.2769
target_d_v2_hosp,target,Antecedente gastrointestinales_gastritis,0.005482344768158454,0.007410899562771342,0.00606091120654232,0.2769
target_d_v2_hosp,target,Antecedente renales_falla renal,0.0022260012377521843,0.014820107895974401,0.006004233235218849,0.2769
target_d_v2_hosp,target,predicted_label_dx_encoded,0.00600334117179524,0.00564620528090837,0.005896200404529179,0.2769
target_d_v2_hosp,target,recalculado_flag,0.0,0.019491976433784936,0.00584759293013548,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_nan,0.0,0.019154051522248517,0.005746215456674555,0.2769
target_d_v2_hosp,target,Apertura Visual_encoded,0.0,0.019114770438890104,0.005734431131667031,0.2769
target_d_v2_hosp,target,Apertura Oral_encoded,0.0,0.01903726028788926,0.005711178086366778,0.2769
target_d_v2_hosp,target,Respuesta Motora_encoded,0.00035502244484808543,0.01811422317247206,0.0056827826631352775,0.2769
target_d_v2_hosp,target,Grupo Sanguíneo_B,0.0035769937377347905,0.010563431187379482,0.005672924972628198,0.2769
target_d_v2_hosp,target,Examen_P de O,0.003511448842103304,0.010568165989530897,0.005628463986331582,0.2769
target_d_v2_hosp,target,Examen_K (meq/L),0.002762914285362461,0.01230723068439443,0.005626209205072051,0.2769
target_d_v2_hosp,target,Prótesis Dental_fija,0.0025222359306926734,0.012670457663453899,0.00556670245052104,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_M,0.0018346218981228901,0.013909393809218405,0.005457053471451544,0.2769
target_d_v2_hosp,target,Sistema Respiratorio_normal,0.003937643761797727,0.008995709656312696,0.005455063530152217,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_M,0.0036530285733782364,0.009589654707950751,0.005434016413749991,0.2769
target_d_v2_hosp,target,Arritmia_encoded,0.004740053993952831,0.006903659170027671,0.005389135546775283,0.2769
target_d_v2_hosp,target,Respuesta Verbal_encoded,0.0,0.01768009128033748,0.005304027384101244,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_A,0.0,0.017201058887652342,0.005160317666295703,0.2769
target_d_v2_hosp,target,Condición_farmacodependencia,0.0,0.017170918890687267,0.00515127566720618,0.2769
target_d_v2_hosp,target,Examen_Hematocrito (%),0.0,0.017025732531118012,0.005107719759335404,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_Y,0.001809104313925225,0.012752384703541333,0.005092088430810058,0.2769
target_d_v2_hosp,target,Sexo_encoded,0.004538684337951571,0.006046644590962944,0.0049910724138549824,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_B,0.004131094830277293,0.006957153305505212,0.004978912372845669,0.2769
target_d_v2_hosp,target,Disnea_encoded,0.000688415217503735,0.014936510761727272,0.0049628438807707955,0.2769
target_d_v2_hosp,target,predicted_label_proc_ant_encoded,0.0,0.01624426226954796,0.004873278680864387,0.2769
target_d_v2_hosp,target,Alérgeno_med_urologico,0.002718063833388351,0.009867429935760902,0.004862873664100116,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_negativo,0.004408561171380887,0.0056160441527231455,0.004770806065783564,0.2769
target_d_v2_hosp,target,Anestesia previa_regional,0.00524371001570878,0.003632265732222335,0.004760276730662846,0.2769
target_d_v2_hosp,target,Anestesia previa_peridural,0.0,0.015433748541054984,0.004630124562316495,0.2769
target_d_v2_hosp,target,Antecedente gastrointestinales_negativo,0.0014472389870234803,0.012028749674512883,0.004621692193270301,0.2769
target_d_v2_hosp,target,Anestesia previa_general,0.001346961940190683,0.012035835498024285,0.004553624007540763,0.2769
target_d_v2_hosp,target,Condición_testigo jehova,0.0,0.015039923651363857,0.004511977095409157,0.2769
target_d_v2_hosp,target,Sistema Nervioso_sedado,0.0021971786724424014,0.00986742993576089,0.004498254051437948,0.2769
target_d_v2_hosp,target,Examen_Leucocitos (ml),0.0023172770462143166,0.009517518753340202,0.004477349558352082,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_S,0.005322728970692081,0.0024241704205664725,0.004453161405654399,0.2769
target_d_v2_hosp,target,Anestesia previa_peribulbar,0.003687911439534952,0.0058666881898127654,0.004341544464618296,0.2769
target_d_v2_hosp,target,Sistema Nervioso_par craneal anormal,0.0,0.01439259441671216,0.0043177783250136475,0.2769
target_d_v2_hosp,target,Examen_PTT,0.0,0.014137663102906902,0.0042412989308720705,0.2769
target_d_v2_hosp,target,Antecedente endocrinológicos_tiroides,0.0,0.014086032050398038,0.004225809615119412,0.2769
target_d_v2_hosp,target,Examen_Na (meq/L),0.0,0.013711954984573387,0.004113586495372016,0.2769
target_d_v2_hosp,target,Anestesia previa_local,0.0,0.013516553346069153,0.004054966003820746,0.2769
target_d_v2_hosp,target,Alérgeno_med_opioides,0.0029879006837982836,0.00640249266865349,0.004012278279254845,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_B,0.003863759942141609,0.004210259366390097,0.003967709769416156,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_G,0.0025911356019328036,0.007081233797113745,0.003938165060487086,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_bloqueo n,4.5092216611530844e-05,0.012983159461216353,0.003926512389992977,0.2769
target_d_v2_hosp,target,Edad,0.002224724117807053,0.007450561079678941,0.0037924752063686193,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_K,0.0,0.012267993804988414,0.0036803981414965242,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_W,0.0,0.012220803340845491,0.003666241002253647,0.2769
target_d_v2_hosp,target,Antecedente gastrointestinales_falla hepatica,0.0021629511405747426,0.006973970978212491,0.003606257091866067,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_K,0.0028996918182766507,0.005182130999682435,0.003584423572698386,0.2769
target_d_v2_hosp,target,Sistema cardiovascular_ingurgitacion yugular,0.0025386066411736685,0.005950739657534872,0.0035622465460820292,0.2769
target_d_v2_hosp,target,Frecuencia Respiratoria,0.0002569426568441724,0.010841251816315432,0.0034322354046855503,0.2769
target_d_v2_hosp,target,Cuello Móvil_encoded,0.0,0.011188656598256777,0.0033565969794770332,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_valvulopatia,0.0,0.010898089575110256,0.003269426872533077,0.2769
target_d_v2_hosp,target,Sistema cardiovascular_soplo,0.0,0.010898089575110246,0.0032694268725330738,0.2769
target_d_v2_hosp,target,Anestesia previa_bag,0.0016651701202627933,0.00694931168338801,0.003250412589200358,0.2769
target_d_v2_hosp,target,Anestesia previa_raquidea,0.0,0.010806115508881838,0.003241834652664551,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_V,0.0018264330258257466,0.00652241153357047,0.0032352265781491634,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_convulsiones,0.003216274142143094,0.0031536943928119226,0.0031975002173437422,0.2769
target_d_v2_hosp,target,Anestesia previa_topica,0.002811410578428486,0.004046172822978509,0.003181839251793493,0.2769
target_d_v2_hosp,target,Atención_encoded,0.0,0.010143814604907594,0.003043144381472278,0.2769
target_d_v2_hosp,target,Antecedente respiratorios_negativoneumonia,0.0,0.009867429935760827,0.002960228980728248,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_NO ENCONTRADO,0.0006108527968016197,0.008237502001647683,0.002898847558255439,0.2769
target_d_v2_hosp,target,Alérgeno_contacto_hospitalario,0.0,0.009598239862491621,0.002879471958747486,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_E,0.0017626236830885489,0.005026120995170284,0.002741672876713069,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_X,0.0021520831158716724,0.0040461728229785,0.002720310028003721,0.2769
target_d_v2_hosp,target,Color de Piel_palidez,0.001140067606198114,0.006211757122874296,0.0026615744612009684,0.2769
target_d_v2_hosp,target,score_proc_ant_medium_severity,0.0007018714686768401,0.0071999442120755435,0.002651293291696451,0.2769
target_d_v2_hosp,target,Antecedente respiratorios_neumonia,0.00024820985723317257,0.008254871725723392,0.002650208417780238,0.2769
target_d_v2_hosp,target,Alérgeno_med_antiinfecciosos,0.0018971435050338936,0.004116774566123388,0.002563032823360742,0.2769
target_d_v2_hosp,target,mes,0.001369308788308432,0.005339955103750204,0.0025605026829409634,0.2769
target_d_v2_hosp,target,Grupo Sanguíneo_AB,0.00032745852367788153,0.007618831343167175,0.0025148703695246693,0.2769
target_d_v2_hosp,target,Temperatura,0.0,0.008363994211922448,0.0025091982635767345,0.2769
target_d_v2_hosp,target,Condición_hipertermia maligna,0.0,0.008092864746549518,0.0024278594239648555,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _plavix,0.0,0.008033857583346392,0.0024101572750039177,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_M,0.0018335496224468617,0.003517360898246996,0.002338693005186902,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_V,0.002989001219296128,0.00047388200660665334,0.0022344654554892853,0.2769
target_d_v2_hosp,target,Alérgeno_alimentos,0.0,0.00730148392878585,0.002190445178635755,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_infarto,0.0012868660750269267,0.004259231311432169,0.0021785756459484994,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_J,0.0,0.007218958353840988,0.002165687506152296,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _discrasias,0.001367480391032183,0.004024288708428253,0.002164522886251004,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_H,0.0010809282154984334,0.0046118441986480845,0.0021402030104433287,0.2769
target_d_v2_hosp,target,Sistema cardiovascular_otro,0.0,0.007029594743148416,0.0021088784229445247,0.2769
target_d_v2_hosp,target,Sistema Respiratorio_auscultacion anormal,0.0,0.006971763506614961,0.0020915290519844883,0.2769
target_d_v2_hosp,target,Anestesia previa_desconocido,5.756561765335455e-05,0.0066415069796723816,0.0020327480262590627,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_cardiopatias,0.0006218556410395593,0.005113252211264662,0.00196927461210709,0.2769
target_d_v2_hosp,target,Alérgeno_med_alergias_respiratorio,0.001771551998469123,0.002333572270287371,0.0019401580800145974,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_nan,0.0,0.006146611370585114,0.0018439834111755342,0.2769
target_d_v2_hosp,target,Alérgeno_ambiental_animales,0.0,0.006113522785915483,0.0018340568357746447,0.2769
target_d_v2_hosp,target,Antecedentes anestésicos,0.0,0.006073381349144319,0.0018220144047432956,0.2769
target_d_v2_hosp,target,Anestesia previa_bloqueo,0.0,0.005986238224167034,0.0017958714672501102,0.2769
target_d_v2_hosp,target,Condición_alcohol,0.0010005125463430353,0.003468721080960872,0.0017409751067283862,0.2769
target_d_v2_hosp,target,Angina_encoded,0.0,0.00572227482729637,0.0017166824481889109,0.2769
target_d_v2_hosp,target,Alérgeno_suplementos,0.0,0.005709960523917661,0.0017129881571752983,0.2769
target_d_v2_hosp,target,Alérgeno_otro,0.0,0.005676509752698722,0.0017029529258096165,0.2769
target_d_v2_hosp,target,Examen_Glicemia (mg/dl),0.0,0.0056599313001971865,0.0016979793900591558,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_I,0.00044738016260348346,0.00455199083443476,0.0016787633641528663,0.2769
target_d_v2_hosp,target,Alérgeno_med_anestesia_y_relajantes,0.0004315053701069438,0.004394535789083738,0.001620414495799982,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_J,0.0006151486214049928,0.003917008563132016,0.0016057066039230996,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_C,0.0017077813210590875,0.0009169742133155393,0.0014705391887360228,0.2769
target_d_v2_hosp,target,Alérgeno_med_neuro_psiquiatria,0.001430317585666696,0.0013375587459544273,0.0014024899337530155,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_T,0.0,0.004611844198648061,0.0013835532595944183,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_Q,0.0,0.004607844476714326,0.0013823533430142977,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_R,0.0019516198930700224,3.7114192318351314e-06,0.0013672473509185662,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_angina,0.0,0.004151654319149523,0.0012454962957448568,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_T,2.3482711091205033e-06,0.003945201761735104,0.0011852043182969158,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_arritmias,0.0,0.003910030850517733,0.0011730092551553199,0.2769
target_d_v2_hosp,target,Antecedentes cardiovasculares_icc,0.0008389702217435069,0.0018926878402879693,0.0011550855073068455,0.2769
target_d_v2_hosp,target,Anestesia previa_epidural,0.0,0.0032524876978402037,0.0009757463093520611,0.2769
target_d_v2_hosp,target,Anestesia previa_neuroaxial,0.0011707026310883162,0.00040130962379997086,0.0009398847289018125,0.2769
target_d_v2_hosp,target,Alérgeno_med_cardio_renal_hemostasia,0.0,0.002990968939820413,0.0008972906819461238,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_P,0.0,0.0028335522640221466,0.0008500656792066439,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_bloqueo iv,0.0,0.0025120013133797213,0.0007536003940139163,0.2769
target_d_v2_hosp,target,Condición_vih,0.0,0.0024294420588957867,0.0007288326176687359,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_nan,0.0,0.0022768617239807237,0.0006830585171942171,0.2769
target_d_v2_hosp,target,Hora_decimal,0.0003681166196649599,0.0014028428152174253,0.0006785344783306994,0.2769
target_d_v2_hosp,target,Condición_hepatitis b,0.000221464930251436,0.0016248865718588403,0.0006424914227336572,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_A,0.0,0.00213473452659123,0.0006404203579773689,0.2769
target_d_v2_hosp,target,Antecedente neurológicos_tce,0.0,0.002082367217550456,0.0006247101652651368,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_H,0.0,0.001924227611734819,0.0005772682835204456,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_N,0.0,0.0018515350090741,0.00055546050272223,0.2769
target_d_v2_hosp,target,Sistema cardiovascular_pulso anormal,0.0,0.0017564210950957579,0.0005269263285287274,0.2769
target_d_v2_hosp,target,Antecedente respiratorios_negativo,0.0,0.0014238716119963286,0.00042716148359889857,0.2769
target_d_v2_hosp,target,Sistema Respiratorio_otro,0.0,0.0013602850942206072,0.00040808552826618213,0.2769
target_d_v2_hosp,target,Antecedente respiratorios_asma,0.0,0.00125966038328509,0.000377898114985527,0.2769
target_d_v2_hosp,target,Color de Piel_cianosis,0.0,0.0007852266064895229,0.00023556798194685684,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_T,0.0,0.0006643503880318103,0.0001993051164095431,0.2769
target_d_v2_hosp,target,Alérgeno_onco_inmuno_vacunas,0.0,0.00048412751085496217,0.00014523825325648865,0.2769
target_d_v2_hosp,target,Antecedente respiratorios_epoc,0.0,0.000480505582135329,0.0001441516746405987,0.2769
target_d_v2_hosp,target,Alérgeno_med_analgesia_no_opioide,0.0,0.00043269416536765703,0.00012980824961029711,0.2769
target_d_v2_hosp,target,Antecedentes quirúrgicos Code_C,0.0,0.0003956034323257228,0.00011868102969771684,0.2769
target_d_v2_hosp,target,Sistema Nervioso_agitado,0.0,0.00034227859506521407,0.00010268357851956422,0.2769
target_d_v2_hosp,target,dia_semana,0.0,0.0003042870007688746,9.128610023066237e-05,0.2769
target_d_v2_hosp,target,Condición_fumador,0.0,0.0002682498669859871,8.047496009579612e-05,0.2769
target_d_v5,target,Tipo de anestesia propuesta_raquidea,0.028810081081890537,0.25062913790600877,0.09535579812912601,0.2563
target_d_v5,target,score_proc_critical,0.1000654147058555,0.07885547670401251,0.0937024333053026,0.2563
target_d_v5,target,score_proc_high_severity,0.10657008960651226,0.052074380177108304,0.09022137677769107,0.2563
target_d_v5,target,score_proc_medium_severity,0.1046989392774913,0.03958926712598867,0.0851660376320405,0.2563
target_d_v5,target,Tipo de anestesia propuesta_peridural,0.02216500280350875,0.20946420181414344,0.07835476250669915,0.2563
target_d_v5,target,score_proc_moderate_severity,0.10652120430100176,0.0006398357006555223,0.07475679372089788,0.2563
target_d_v5,target,score_proc_low_severity,0.10479790943399325,0.0035780252570839924,0.07443194418092046,0.2563
target_d_v5,target,score_dx_high_severity,0.08902590530599452,0.02897326834954763,0.07101011421906045,0.2563
target_d_v5,target,Tipo de anestesia propuesta_sedacion,0.01999690601134163,0.18865783685487883,0.07059518526440278,0.2563
target_d_v5,target,score_dx_critical,0.0889745027089015,0.020449918114605007,0.06841712733061255,0.2563
target_d_v5,target,score_dx_medium_severity,0.08327853895735515,0.019634498485649167,0.06418532681584335,0.2563
target_d_v5,target,score_dx_low_severity,0.08088553346936078,0.02328437322515743,0.06360518539609977,0.2563
target_d_v5,target,Dx Preoperatorio Code_O,0.013628909286584667,0.17809820920999164,0.06296969926360675,0.2563
target_d_v5,target,score_dx_moderate_severity,0.08273398424115364,0.01422509212953458,0.062181316607667916,0.2563
target_d_v5,target,Tipo de anestesia propuesta_local,0.010737615993482885,0.12954418144127128,0.0463795856278194,0.2563
target_d_v5,target,Procedimiento propuesto Code_L,0.004927203214485365,0.10691373126823747,0.035523161630611,0.2563
target_d_v5,target,Examen_Hemoglobina(g/dl),0.004681177062293429,0.07894792671936848,0.026961201959415943,0.2563
target_d_v5,target,Dx Preoperatorio Code_H,0.00485090313554748,0.07788055123528557,0.02675979756546891,0.2563
target_d_v5,target,Dx Preoperatorio Code_S,0.005369678450068083,0.07608115197755684,0.02658312050831471,0.2563
target_d_v5,target,Antecedente renales_negativo,0.013357452135484449,0.05643447353711823,0.02628055855597458,0.2563
target_d_v5,target,Dx Preoperatorio Code_A,0.004633602006596904,0.0766199375958823,0.026229502683382522,0.2563
target_d_v5,target,Grupo Sanguíneo_Sin Dato,0.007157228079973432,0.07024961323672495,0.026084943626998886,0.2563
target_d_v5,target,Dx Preoperatorio Code_Z,0.001958661306737053,0.08149414790968011,0.02581930728761997,0.2563
target_d_v5,target,IMC,0.0007549632573478071,0.08354903403901533,0.025593184491848064,0.2563
target_d_v5,target,RH_Sin Dato,0.0056064615679929375,0.06931466867600398,0.02471892370039625,0.2563
target_d_v5,target,Antecedente hematológicos _negativo,0.008330220039431069,0.05652782086800149,0.022789500288002196,0.2563
target_d_v5,target,Estado Nutricional_encoded,0.003583747317521979,0.06510728019871354,0.022040807181879445,0.2563
