Version,Post_Variable,Feature,Mutual_Information,Abs_Pearson,Combined_Score,Prevalencia_Post
target_f_predictibilidad_maxima,target,Condición_hepatitis b,0.0,0.0024133743454167384,0.0007240123036250215,0.1943
target_f_predictibilidad_maxima,target,Sistema Nervioso_agitado,0.0,0.002251245252675813,0.0006753735758027439,0.1943
target_f_predictibilidad_maxima,target,Antecedentes quirúrgicos Code_C,0.0,0.0021848588258169084,0.0006554576477450724,0.1943
target_f_predictibilidad_maxima,target,Antecedente respiratorios_epoc,0.0,0.0019455640122262026,0.0005836692036678608,0.1943
target_f_predictibilidad_maxima,target,Dx Preoperatorio Code_T,0.0,0.0016843297978698126,0.0005052989393609438,0.1943
target_f_predictibilidad_maxima,target,Antecedente neurológicos_tce,0.0,0.0015753806413309492,0.00047261419239928476,0.1943
target_f_predictibilidad_maxima,target,Temperatura,0.0,0.0015528815263293125,0.0004658644578987937,0.1943
target_f_predictibilidad_maxima,target,Antecedentes quirúrgicos Code_A,0.00019656196026796025,0.0009943327386876216,0.0004358931937938586,0.1943
target_f_predictibilidad_maxima,target,Procedimiento propuesto Code_T,0.0,0.0011202882498529622,0.00033608647495588867,0.1943
target_f_predictibilidad_maxima,target,Alérgeno_med_analgesia_no_opioide,0.0,0.0010479999060181455,0.0003143999718054436,0.1943
target_f_predictibilidad_maxima,target,dia_semana,0.0,0.0008046590794370291,0.00024139772383110873,0.1943
target_f_predictibilidad_maxima,target,Antecedentes cardiovasculares_angina,0.0,0.00078646444514364,0.000235939333543092,0.1943
target_f_predictibilidad_maxima,target,Antecedente respiratorios_asma,0.0,0.0006801672165563612,0.00020405016496690838,0.1943
target_f_predictibilidad_maxima,target,Alérgeno_suplementos,0.0,0.0005538976502479653,0.0001661692950743896,0.1943
target_f_predictibilidad_maxima,target,Antecedente hematológicos _discrasias,0.0,0.00020921928601187365,6.27657858035621e-05,0.1943
target_f_predictibilidad_maxima,target,Anestesia previa_bloqueo,0.0,0.00011741078976101359,3.5223236928304075e-05,0.1943
target_f_predictibilidad_maxima,target,Condición_fumador,0.0,3.5061115110588774e-05,1.0518334533176632e-05,0.1943
